Id,Point_Id,Date,Date_Previous,Direct,Estimate,Units,Cost,Batch,Standing_Charge,Standing_Charge_2,Other_Charge,VAT,Climate_Change_Levy,Climate_Change_Levy_Rate,M1_Present,M1_Previous,M1_Factor,M1_Units,M2_Present,M2_Previous,M2_Factor,M2_Units,M3_Present,M3_Previous,M3_Factor,M3_Units,M4_Present,M4_Previous,M4_Factor,M4_Units,Water_Factor,Water_Units,Water_Cost_Rate,Water_Cost,Sewerage_Factor,Sewerage_Units,Sewerage_Cost_Rate,Sewerage_Cost,Last_Update,Last_User,Rates,Rates_Cost_Rate,Rates_Cost,Trade_Effluent_Cost,Surface_Water_Cost,Environmental_Cost,Note,Date_Paid,Date_TaxPoint,Invoice_Number,Locked,Passed_To_Accounts,Status,EDI,SupplierName,Number,Standing_Charge_Rate,Standing_Charge_Rate_2,B1_Present,B1_Previous,B1_Factor,B1_Units,B2_Present,B2_Previous,B2_Factor,B2_Units,Trade_Effluent_Factor,Trade_Effluent_Units,Trade_Effluent_Cost_Rate,Rates_Road_Cost_Rate,Rates_Road_Cost,Highway_Cost,Volume_Cost,Invoice_Period,Standing_Charge_Period,Meter_Size_1,Meter_Size_1_Supply_Rate,Meter_Size_1_Waste_Rate,Meter_Size_2,Meter_Size_2_Supply_Rate,Meter_Size_2_Waste_Rate,Meter_Size_Supply,Meter_Size_Waste,Standing_Charge_Date,Standing_Charge_Date_Previous,Suspended_Solids,Chemical_Oxygen_Demand,Exclude_From_Reports,Savings_Estimated,Savings_Actual,Link_1,Checksum,Invoice_Received,Custom_1,Non_Vatable_Charges,Custom_Text_1,DisableCalculation,Tariff_Cost,Misc_Cost,M1_Read_Date,M1_Read_Code,M2_Read_Date,M2_Read_Code,M3_Read_Date,M3_Read_Code,M4_Read_Date,M4_Read_Code,B1_Read_Date,B1_Read_Code,B2_Read_Date,B2_Read_Code,Screen_Format,Record_Source
1254,666,2020-09-28 00:00:00.000,2020-07-30 00:00:00.000,D,NULL,13,0,1249,0,0,0,0,0,0,2161,2148,1,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-07-30 00:00:00.000,0,0,0,0,0,,-166284437,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1255,554,2020-09-28 00:00:00.000,2019-12-27 00:00:00.000,D,NULL,10,0,1249,0,0,0,0,0,0,264,254,1,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,gosportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2019-12-27 00:00:00.000,0,0,0,0,0,,-1068023891,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1256,669,2020-09-28 00:00:00.000,2020-07-31 00:00:00.000,D,NULL,2,0,1249,0,0,0,0,0,0,181,179,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,whitehavenshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-07-31 00:00:00.000,0,0,0,0,0,,-502306416,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1257,660,2020-09-28 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,0,0,1249,0,0,0,0,0,0,19922,19922,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,waterloovilleshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,-170474258,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1258,518,2020-09-28 00:00:00.000,2020-07-16 00:00:00.000,D,NULL,5,0,1249,0,0,0,0,0,0,1587,1582,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,canveyislandshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-07-16 00:00:00.000,0,0,0,0,0,,-2132261010,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1259,389,2020-09-28 00:00:00.000,2020-08-31 00:00:00.000,D,NULL,182,0,1249,0,0,0,0,0,0,8401,8219,1,182,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,brechinshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-08-31 00:00:00.000,0,0,0,0,0,,97300173,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1260,622,2020-09-29 00:00:00.000,2020-08-17 00:00:00.000,D,NULL,4,0,1249,0,0,0,0,0,0,531,527,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-08-17 00:00:00.000,0,0,0,0,0,,692531201,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1261,674,2020-09-29 00:00:00.000,2020-07-14 00:00:00.000,D,NULL,5,0,1249,0,0,0,0,0,0,400,395,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-07-14 00:00:00.000,0,0,0,0,0,,60473471,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1262,521,2020-09-28 00:00:00.000,2020-08-01 00:00:00.000,D,NULL,9006,0,1249,0,0,0,0,0,0,323,321,1,2,10730,1726,1,9004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,catfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28 00:00:00.000,2020-08-01 00:00:00.000,0,0,0,0,0,,-557032907,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1263,518,2020-09-29 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,0,0,1249,0,0,0,0,0,0,1587,1587,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,canveyislandshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,1449942857,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1264,414,2020-09-29 00:00:00.000,2020-07-30 00:00:00.000,D,NULL,4,0,1249,0,0,0,0,0,0,12,8,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-07-30 00:00:00.000,0,0,0,0,0,,-382071756,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1265,571,2020-09-29 00:00:00.000,2020-08-12 00:00:00.000,D,NULL,40,0,1249,0,0,0,0,0,0,8712,8672,1,40,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,ilfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-08-12 00:00:00.000,0,0,0,0,0,,576291842,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1266,544,2020-09-29 00:00:00.000,2020-08-31 00:00:00.000,D,NULL,8,0,1249,0,0,0,0,0,0,257,249,1,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,ecclesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-29 00:00:00.000,2020-08-31 00:00:00.000,0,0,0,0,0,,1682532144,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1267,551,2020-09-30 00:00:00.000,2020-09-05 00:00:00.000,D,NULL,107,0,1249,0,0,0,0,0,0,10945,10838,1,107,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,gloucestershop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-09-05 00:00:00.000,0,0,0,0,0,,655135419,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1268,675,2020-09-30 00:00:00.000,2020-08-29 00:00:00.000,D,NULL,2,0,1249,0,0,0,0,0,0,275,273,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,workingtonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-08-29 00:00:00.000,0,0,0,0,0,,1708055472,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1269,584,2020-09-30 00:00:00.000,2020-07-30 00:00:00.000,D,NULL,4,0,1249,0,0,0,0,0,0,686,682,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-07-30 00:00:00.000,0,0,0,0,0,,1854238749,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1270,516,2020-09-30 00:00:00.000,2020-08-29 00:00:00.000,D,NULL,1,0,1249,0,0,0,0,0,0,108,107,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-08-29 00:00:00.000,0,0,0,0,0,,-1503734710,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1271,395,2020-09-30 00:00:00.000,2020-08-27 00:00:00.000,D,NULL,-2273176,0,1249,0,0,0,0,0,0,254068,2527244,1,-2273176,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,edinburghgorgieshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-08-27 00:00:00.000,0,0,0,0,0,,-177821497,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1272,425,2020-09-30 00:00:00.000,2020-03-12 00:00:00.000,D,NULL,15476109,0,1249,0,0,0,0,0,0,17185265,1709156,1,1.547611E+07,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-03-12 00:00:00.000,0,0,0,0,0,,-1089518098,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1273,413,2020-09-30 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,0,0,1249,0,0,0,0,0,0,28,28,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,480142826,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1274,586,2020-09-30 00:00:00.000,2020-07-30 00:00:00.000,D,NULL,4,0,1249,0,0,0,0,0,0,998,994,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,loughboroughshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-09-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-30 00:00:00.000,2020-07-30 00:00:00.000,0,0,0,0,0,,-830395939,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1275,596,2020-10-01 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,1,0,1249,0,0,0,0,0,0,656,655,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,1170453144,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1276,666,2020-10-01 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,0,0,1249,0,0,0,0,0,0,2161,2161,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,1175004990,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1277,667,2020-10-01 00:00:00.000,2020-07-31 00:00:00.000,D,NULL,1390,0,1252,0,0,0,0,0,0,44829,43439,1,1390,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,westwickhamshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,2020-07-31 00:00:00.000,0,0,0,0,0,,-91843724,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1278,594,2020-10-01 00:00:00.000,2020-08-12 00:00:00.000,D,NULL,1,0,1252,0,0,0,0,0,0,39,38,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,2020-08-12 00:00:00.000,0,0,0,0,0,,-394656718,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1279,432,2020-10-01 00:00:00.000,2020-03-05 00:00:00.000,D,NULL,5083,0,1254,0,0,0,0,0,0,44408,39325,1,5083,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,kilwinningshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01 00:00:00.000,2020-03-05 00:00:00.000,0,0,0,0,0,,-522765316,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1285,596,2020-10-30 00:00:00.000,2020-10-01 00:00:00.000,D,NULL,1,0,1282,0,0,0,0,0,0,657,656,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-30 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-30 00:00:00.000,2020-10-01 00:00:00.000,0,0,0,0,0,,1982539719,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1286,389,2020-10-30 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,214,0,1282,0,0,0,0,0,0,8615,8401,1,214,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-30 00:00:00.000,brechinshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-30 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,-747836571,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1287,414,2020-10-31 00:00:00.000,2020-09-29 00:00:00.000,D,NULL,1,0,1282,0,0,0,0,0,0,13,12,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-31 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-31 00:00:00.000,2020-09-29 00:00:00.000,0,0,0,0,0,,-333566084,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1288,558,2020-10-31 00:00:00.000,2020-09-01 00:00:00.000,D,NULL,78,0,1282,0,0,0,0,0,0,2203,2125,1,78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-10-31 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-10-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-31 00:00:00.000,2020-09-01 00:00:00.000,0,0,0,0,0,,342502123,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1289,594,2020-11-02 00:00:00.000,2020-10-01 00:00:00.000,D,NULL,0,0,1282,0,0,0,0,0,0,39,39,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-11-02 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-11-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02 00:00:00.000,2020-10-01 00:00:00.000,0,0,0,0,0,,1406850008,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1290,385,2020-11-03 00:00:00.000,2020-08-25 00:00:00.000,D,NULL,6645151,0,1284,0,0,0,0,0,0,7369544,724393,1,6645151,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,montroseshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-11-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,2020-08-25 00:00:00.000,0,0,0,0,0,,-509059483,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1292,546,2020-11-03 00:00:00.000,2020-10-02 00:00:00.000,D,NULL,220,0,1284,0,0,0,0,0,0,24506,24286,1,220,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-11-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,2020-10-02 00:00:00.000,0,0,0,0,0,,1120121510,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1293,570,2020-11-03 00:00:00.000,2020-09-01 00:00:00.000,D,NULL,1,0,1284,0,0,0,0,0,0,1256,1255,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,hydeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-11-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-03 00:00:00.000,2020-09-01 00:00:00.000,0,0,0,0,0,,-417294678,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
788,516,2019-03-29 00:00:00.000,2019-03-01 00:00:00.000,D,NULL,2,0,613,0,0,0,0,0,0,75,73,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-03-29 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2019-03-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-29 00:00:00.000,2019-03-01 00:00:00.000,0,0,0,0,0,,-1153366525,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
789,392,2019-03-29 00:00:00.000,2018-12-28 00:00:00.000,D,NULL,5945,0,613,0,0,0,0,0,0,275665,269720,1,5945,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-03-29 00:00:00.000,edinburghforrestshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2019-03-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-29 00:00:00.000,2018-12-28 00:00:00.000,0,0,0,0,0,,-1136270964,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
